Song_id,Title,Artist,Valance,Arousal,Genre,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,have_sim
333,Bat out of hell,Meat Loaf,866425,922731,rock,181,522,2293,343,91,1
334,Bad,Michael Jackson,569944,829010,pop,439,91,152,523,674,1
335,Beat it,Michael Jackson,197919,812714,pop,91,439,152,674,523,1
336,Blue in green,Miles Davis,493364,8276,jazz,117,3145,562,490,209,1
337,18,Moby,173972,87575,electro,341,149,1384,2117,1937,1
338,In this world,Moby,106631,595973,electro,663,1141,4006,346,434,1
339,Porcelain,Moby,957279,698359,electro,4006,663,1141,346,1394,1
340,Sleep alone,Moby,232910,76368,electro,149,4006,2117,663,435,1
341,Why does my heart feel so bad,Moby,233770,421903,electro,1141,663,4006,346,149,1
342,Nights in white satin,The Moody Blues,23192,519441,rock,262,2427,511,181,412,1
343,Fear and love,Morcheeba,279005,546977,electro,434,424,663,1141,340,1
344,Over and over,Morcheeba,231460,345759,electro,434,663,1755,1141,-1,1
345,The sea,Morcheeba,869262,445958,electro,4006,663,1141,434,340,1
346,Undress me now,Morcheeba,906238,373377,electro,4006,434,663,1141,8,1
347,Piano concerto No.21 - mvt No.2,Wolfgang Amadeus Mozart,809526,22799,classical,-1,-1,-1,-1,-1,0
348,Piano concerto No.23 - mvt No.2,Wolfgang Amadeus Mozart,106223,186161,classical,-1,-1,-1,-1,-1,0
349,Lacrimosa,Wolfgang Amadeus Mozart,59842,160427,classical,14,-1,-1,-1,-1,1
350,Popular,Nada Surf,4337,876144,rock,4004,512,660,447,446,1
351,As Time Goes By,Nat King Cole,922142,518833,jazz,-1,-1,-1,-1,-1,0
352,Autumn Leaves,Nat King Cole,153364,157388,jazz,358,227,226,320,1997,1
353,Blue moon,Nat King Cole,892772,434220,jazz,381,2024,314,-1,-1,1
354,Fly me to the moon,Nat King Cole,933696,75914,jazz,356,2024,106,-1,-1,1
355,Let there be love,Nat King Cole,973119,284206,randb,2915,2024,1460,1476,209,1
356,Unforgettable,Nat King Cole,836853,244641,jazz,320,226,193,106,117,1
357,When I fall in love,Nat King Cole,941038,112430,jazz,-1,-1,-1,-1,-1,0
358,Tell me all about it,Natalie Cole,612648,428053,vocal pop,1094,2056,1186,68,-1,1
359,Heart of gold,Neil Young,200699,365231,folk,362,299,206,181,511,1
360,I've loved her so long,Neil Young,803746,492354,folk,294,715,-1,-1,-1,1
361,Old man,Neil Young,124972,394044,folk,360,206,511,708,181,1
362,Leb wohl,Neu!,491153,47007,rock,-1,-1,-1,-1,-1,0
363,Sunrise,New Order,27339,911684,rock,523,75,-1,-1,-1,1
364,Dread the passage of Jesus,Nick Cave,86454,198420,rock,-1,-1,-1,-1,-1,0
365,I put a spell on you,Nick Cave,9738,522295,rock,-1,-1,-1,-1,-1,0
366,The carny,Nick Cave,62792,643006,rock,-1,-1,-1,-1,-1,0
367,Don't explain,Nina Simone,146243,47492,jazz,382,388,1744,-1,-1,1
368,I got it bad and that ain't good,Nina Simone,223568,230950,jazz,1461,2024,3053,68,1744,1
369,I love you Porgy,Nina Simone,199259,268660,jazz,209,355,1079,-1,-1,1
370,I Put A Spell On You,Nina Simone,82168,512700,jazz,3063,186,473,382,381,1
371,Mr Bojangles,Nina Simone,934375,164934,jazz,1182,1255,3058,310,3054,1
372,Ne me quitte pas,Nina Simone,26490,236627,jazz,371,3063,186,382,389,1
373,Strange fruit,Nina Simone,33014,25282,jazz,3063,186,1107,389,68,1
374,Slipping away,Nine Inch Nails,43993,954981,rock,2644,-1,-1,-1,-1,1
375,Polly,Nirvana,241528,269719,rock,402,1360,512,2159,446,1
376,Rape me,Nirvana,7612,1004168,rock,1323,402,1360,2159,2158,1
377,Smells like teen spirit,Nirvana,99207,1021055,rock,402,446,512,1360,2159,1
378,Something in the way,Nirvana,134762,50093,rock,376,2159,1360,446,1674,1
379,Just a girl,No Doubt,335785,977086,rock,734,512,1900,1360,1790,1
380,Come away with me,Norah Jones,848651,29933,jazz,382,1164,1744,357,3301,1
381,Don't Know Why,Norah Jones,293247,204882,jazz,381,387,1164,1744,186,1
382,Don't miss you at all,Norah Jones,643317,94344,jazz,388,390,1744,1473,1059,1
383,I've got to see you again,Norah Jones,191406,183647,jazz,386,1164,1744,371,2021,1
384,Nightingale,Norah Jones,872764,216110,jazz,386,1164,1744,186,1598,1
385,One flight down,Norah Jones,160056,319899,jazz,385,1164,371,1059,693,1
386,Seven years,Norah Jones,164213,257244,jazz,1164,1744,371,1598,1059,1
387,The prettiest thing,Norah Jones,831150,333165,jazz,383,390,1744,368,1598,1
388,Those sweet words,Norah Jones,767652,275459,jazz,1164,1744,1256,1598,3063,1
389,Toes,Norah Jones,497390,299129,jazz,1744,1164,1059,1598,693,1
390,Suicidal thoughts,The Notorious B.I.G.,404828,437796,hip hop,-1,-1,-1,-1,-1,0
391,The what,The Notorious B.I.G.,316276,577249,hip hop,-1,-1,-1,-1,-1,0
392,Warning,The Notorious B.I.G.,246174,529937,hip hop,-1,-1,-1,-1,-1,0
393,Slide away,Oasis,194420,853675,rock,1708,3200,533,586,136,1
394,Up in the sky,Oasis,527424,970910,rock,1708,905,779,446,299,1
395,I've been loving you too long,Otis Redding,31877,415484,randb,489,403,11,60,255,1
396,I've got dreams to remember,Otis Redding,82339,368725,randb,403,489,29,473,255,1
397,The dock of the bay,Otis Redding,279958,408668,randb,73,70,11,488,60,1
398,Canon and gigue,Johann Pachelbel,854796,443358,classical,238,14,-1,-1,-1,1
399,Caprice No.6,Shlomo Mintz,70901,92408,classical,-1,-1,-1,-1,-1,0
400,Manha de carnaval,Patricia Barber,582930,132300,jazz,2024,310,-1,-1,-1,1
401,Alive,Pearl Jam,264182,845413,rock,1674,2158,2159,1360,929,1
402,When a man loves a woman,Percy Sledge,135926,465007,randb,60,488,526,11,215,1
403,Darkness,Peter Gabriel,19936,859382,rock,-1,-1,-1,-1,-1,0
404,I grieve,Peter Gabriel,24544,196145,rock,404,1331,415,-1,-1,1
405,My head sounds like that,Peter Gabriel,36224,126952,rock,2285,-1,-1,-1,-1,1
406,The drop,Peter Gabriel,1813,28319,rock,406,2576,3828,-1,-1,1
407,Washing of the water,Peter Gabriel,126262,34263,rock,549,-1,-1,-1,-1,1
408,Johnny B goode,Peter Tosh,668805,448270,reggae,1618,-1,-1,-1,-1,1
409,Lonnie's lament,Pharoah Sanders,324533,482247,jazz,-1,-1,-1,-1,-1,0
410,The Poet acts,Nick Ingman,200198,115285,soundtrack,-1,-1,-1,-1,-1,0
411,Comfortably numb,Pink Floyd,273209,404243,rock,1331,299,159,770,181,1
412,Don't leave me now,Pink Floyd,58932,571624,rock,1330,299,875,159,262,1
413,Empty spaces,Pink Floyd,34703,229766,rock,299,294,159,262,273,1
414,Goodbye blue sky,Pink Floyd,263219,250833,rock,414,299,159,770,444,1
415,Green is the colour,Pink Floyd,921840,119572,rock,1348,556,159,262,343,1
416,Paranoid eyes,Pink Floyd,297725,58991,rock,875,299,159,266,499,1
417,Bolero,Pink Martini,927262,111488,world,3220,-1,-1,-1,-1,1
418,Song of the black lizard,Pink Martini,843921,254763,latin,1750,1392,-1,-1,-1,1
419,Blue american,Placebo,104405,155340,rock,1335,458,894,878,3533,1
420,Meds,Placebo,46894,845695,rock,458,878,914,1886,287,1
421,Taste in men,Placebo,11002,967066,rock,1334,877,881,458,914,1
422,Only you,The Platters,951358,525944,rock,60,193,4002,403,-1,1
423,All mine,Portishead,115312,540279,electro,426,4006,1141,340,462,1
424,Biscuit,Portishead,15645,333219,electro,433,428,711,-1,-1,1
425,Cowboys,Portishead,83348,513148,electro,1390,2712,-1,-1,-1,1
426,Elysium,Portishead,18102,467699,electro,345,908,-1,-1,-1,1
427,It could be sweet,Portishead,39250,382439,electro,429,346,1141,4006,340,1
428,It's a fire,Portishead,39341,464615,electro,428,433,808,346,711,1
429,Mourning air,Portishead,42155,447532,electro,427,346,1390,1141,341,1
430,Mysterons,Portishead,41510,380032,electro,435,711,340,4006,1141,1
431,Over,Portishead,39002,400642,electro,1390,908,3255,-1,-1,1
432,Pedestal,Portishead,2783,362589,electro,425,711,1141,-1,-1,1
433,Roads,Portishead,137877,574959,electro,435,663,685,346,4006,1
434,Sour times,Portishead,2960,398856,electro,431,346,4006,1141,340,1
435,Undenied,Portishead,58466,186187,electro,430,685,774,454,458,1
436,Don't get me wrong,The Pretenders,567620,706952,rock,95,523,439,-1,-1,1
437,Let's go crazy,Prince,881884,1052209,randb,152,437,523,75,95,1
438,Purple rain,Prince,970530,520041,randb,438,95,336,152,523,1
439,Whiter Shade Of Pale,Procol Harum,134428,625468,rock,262,158,159,1316,2282,1
440,What u rep,The Prodigy,232612,390183,hip hop,-1,-1,-1,-1,-1,0
441,Another one bites the dust,Queen,351823,664799,rock,299,4,300,652,522,1
442,Somebody to love,Queen,809082,813515,rock,299,273,1331,228,652,1
443,We are the champions,Queen,960342,975937,rock,299,181,273,522,499,1
444,The show must go on,Queen,10807,697253,rock,499,299,1331,239,228,1
445,Losing my religion,R.E.M.,27291,533102,rock,447,557,378,659,78,1
446,Shiny happy people,R.E.M.,225405,652922,rock,446,659,512,557,660,1
447,Piano prelude No.1,Sergei Rachmaninov,19924,320705,classical,-1,-1,-1,-1,-1,0
448,2+2=5,Radiohead,87675,914244,rock,-1,-1,-1,-1,-1,0
449,A wolf at the door,Radiohead,59941,533061,rock,457,2712,1338,884,878,1
450,Backdrifts,Radiohead,111530,418353,rock,469,464,2712,894,914,1
451,Climbing up the walls,Radiohead,98828,688983,rock,453,467,2712,886,914,1
452,Electioneering,Radiohead,144,894631,rock,452,2712,512,914,78,1
453,Exit music (for a film),Radiohead,1587,767468,rock,459,2712,895,878,1225,1
454,Go to sleep,Radiohead,22101,562237,rock,451,469,2712,902,914,1
455,How to disappear completely,Radiohead,41441,210893,rock,2712,512,914,1339,446,1
456,I will,Radiohead,42874,206473,rock,469,451,2712,878,914,1
457,Karma police,Radiohead,94069,540487,rock,462,640,914,446,3533,1
458,Let down,Radiohead,131876,682232,rock,454,2712,512,1225,914,1
459,Myxomatosis,Radiohead,117485,596471,rock,466,2712,914,3533,1728,1
460,Nice dream,Radiohead,821755,578682,rock,904,2712,512,1225,640,1
461,Paranoid android,Radiohead,59987,857807,rock,914,2712,446,512,475,1
462,Punch up at a wedding,Radiohead,29269,306552,rock,457,468,-1,-1,-1,1
463,Sail to the moon,Radiohead,3495,249235,rock,451,469,2712,914,1333,1
464,Sit down stand up,Radiohead,60101,602513,rock,449,455,-1,-1,-1,1
465,The gloaming,Radiohead,57452,447375,rock,469,451,914,512,446,1
466,The tourist,Radiohead,106539,421839,rock,453,630,2712,886,914,1
467,There there,Radiohead,81287,523208,rock,455,449,2712,914,1342,1
468,We suck young blood,Radiohead,15500,394296,rock,451,466,2712,914,512,1
469,Where I end and you begin,Radiohead,37015,706338,rock,466,469,2712,886,914,1
470,Olio,The Rapture,9992,796733,rock,3241,-1,-1,-1,-1,1
471,Shanti Mantra Reprise,Ravi Shankar,810996,140036,world,-1,-1,-1,-1,-1,0
472,Georgia On My Mind,Ray Charles,912986,304951,randb,403,60,29,70,215,1
473,I can't stop loving you,Ray Charles,924912,386908,randb,403,488,60,70,371,1
474,Otherside,Red Hot Chili Peppers,171355,723663,rock,1344,914,446,3533,458,1
475,The righteous and the wicked,Red Hot Chili Peppers,235939,958889,rock,3684,-1,-1,-1,-1,1
476,Ballade pour Adeline,Richard Clayderman,931331,463860,vocal pop,-1,-1,-1,-1,-1,0
477,I Don't Care,Ricky Martin,69451,636469,latin,3650,-1,-1,-1,-1,1
478,Loaded,Ricky Martin,867904,959143,latin,1571,-1,-1,-1,-1,1
479,She bangs,Ricky Martin,822573,912648,latin,263,18,235,4061,59,1
480,Let me entertain you,Robbie Williams,916614,866981,pop,533,3533,3200,172,2347,1
481,Song to the siren,Robert Plant,152669,28424,rock,160,206,1676,273,-1,1
482,Angie,The Rolling Stones,107517,384857,rock,299,181,300,273,21,1
483,Paint it black,The Rolling Stones,105425,792828,rock,21,262,299,296,181,1
484,Paris texas,Ry Cooder,647047,99219,blues,-1,-1,-1,-1,-1,0
485,Pearls,Sade,12359,32515,randb,292,1593,371,70,382,1
486,Please Send Me Someone To Love,Sade,887142,155693,randb,2280,381,386,1538,-1,1
487,Wonderful world,Sam Cooke,870712,500057,randb,-1,-1,-1,-1,-1,0
488,You send me,Sam Cooke,860578,427201,randb,526,60,11,403,473,1
489,April in Paris,Sarah Vaughan,868049,185098,jazz,2024,3522,1078,-1,-1,1
490,Gnossiennes No.2,Erik Satie,279184,120643,classical,492,494,-1,-1,-1,1
491,Gnossiennes No.3,Erik Satie,118574,191524,classical,495,491,-1,-1,-1,1
492,Gnossiennes No.4,Erik Satie,351030,200799,classical,495,494,-1,-1,-1,1
493,Gnossiennes No.5,Erik Satie,388658,183770,classical,495,-1,-1,-1,-1,1
494,Gnossiennes No.6,Erik Satie,382559,242197,classical,494,-1,-1,-1,-1,1
495,Piano Sonata D959 - andantino,Franz Schubert,20452,61018,classical,-1,-1,-1,-1,-1,0
496,Moments musicaux D780 No.4,Franz Schubert,163517,50377,classical,-1,-1,-1,-1,-1,0
497,Impromptu D899 No.4,Alfred Brendel,270917,226172,classical,-1,-1,-1,-1,-1,0
498,Still Loving You,Scorpions,121562,713820,rock,445,289,299,239,4,1
499,Kiss from a rose,Manuel Seal,986925,539209,randb,-1,-1,-1,-1,-1,0
500,Princess,Manuel Seal,354922,171606,randb,-1,-1,-1,-1,-1,0
501,Cells,The Servant,11175,795780,rock,505,2523,-1,-1,-1,1
502,In the summer time,Shaggy,1001647,404928,pop,85,792,-1,-1,-1,1
503,Meditacion,Shakuhachi,695542,62797,world,-1,-1,-1,-1,-1,0
504,Goodnight moon,Shivaree,195693,438252,pop,680,502,3086,1546,3264,1
505,A heart in New York,Simon & Garfunkel,308767,192407,rock,-1,-1,-1,-1,-1,0
506,American tune,Simon & Garfunkel,284102,67713,rock,-1,-1,-1,-1,-1,0
507,Bridge over troubled water,Simon & Garfunkel,965562,144741,rock,-1,-1,-1,-1,-1,0
508,Mrs Robinson,Simon & Garfunkel,831510,589929,rock,-1,-1,-1,-1,-1,0
509,Scarborough fair,Simon & Garfunkel,845745,190732,rock,-1,-1,-1,-1,-1,0
510,The sound of silence,Simon & Garfunkel,775282,73578,rock,-1,-1,-1,-1,-1,0
511,1979,The Smashing Pumpkins,187700,697751,rock,1360,446,458,402,914,1
512,I've got a crush on you,Stacey Kent,952263,28082,jazz,167,1772,2024,1460,1107,1
513,What the world needs now is love,Stacey Kent,908170,53977,jazz,2024,1771,2990,1107,310,1
514,Samba triste,Stan Getz,216942,163550,latin,52,562,1175,-1,-1,1
515,Thanks For The Memory,Stan Getz,817973,165202,jazz,1060,1474,1611,-1,-1,1
516,The sky is crying,Stevie Ray Vaughan,297068,477114,blues,-1,-1,-1,-1,-1,0
517,My cherie amour,Stevie Wonder,846741,290550,randb,526,11,473,70,1593,1
518,You are the sunshine of my life,Stevie Wonder,823977,557122,randb,11,526,488,1593,473,1
519,When we dance,Sting,892016,322924,rock,549,382,1676,129,445,1
520,What ever happened,The Strokes,97726,993513,rock,3948,1719,589,3240,4041,1
521,Eye of the tiger,Survivor,365575,653734,rock,91,674,289,561,45,1
522,Shout,Tears for Fears,905394,437816,rock,95,152,437,-1,-1,1
523,Woman In Chains,Tears for Fears,266608,210938,rock,95,1349,45,439,1586,1
524,Just My Imagination,The Temptations,825906,315995,randb,526,519,11,60,403,1
525,My girl,The Temptations,890229,552458,randb,60,403,11,489,70,1
526,Can we talk,Tevin Campbell,239768,422310,randb,92,236,636,-1,-1,1
527,River deep mountain high,Tina Turner,875928,937065,randb,1407,-1,-1,-1,-1,1
528,Alice,Tom Waits,189275,74156,rock,82,71,552,712,1331,1
529,Lullaby,Tom Waits,948468,28217,rock,262,3589,-1,-1,-1,1
530,Me and a gun,Tori Amos,138049,11532,pop,648,734,-1,-1,-1,1
531,Bang bang bang,Tracy Chapman,516096,433599,folk,3264,506,-1,-1,-1,1
532,Sing,Travis,289410,694809,rock,557,586,78,3200,136,1
533,6 minutes,Tricky,62166,487859,electro,540,425,431,-1,-1,1
534,Analyse me,Tricky,42633,178762,electro,-1,-1,-1,-1,-1,0
535,Bad dream,Tricky,121437,319190,electro,543,431,-1,-1,-1,1
536,Bad things,Tricky,57379,96669,electro,543,429,796,-1,-1,1
537,Christiansands,Tricky,103629,329398,electro,539,433,425,711,1390,1
538,Makes me wanna die,Tricky,19489,209287,electro,538,331,424,1390,711,1
539,Mellow,Tricky,30856,194495,electro,541,429,431,796,-1,1
540,Money greedy,Tricky,51886,660117,electro,540,534,431,1753,2953,1
541,Peyote sings,Tricky,30448,243621,electro,-1,-1,-1,-1,-1,0
542,Sex drive,Tricky,108872,665852,electro,429,-1,-1,-1,-1,1
543,Tears out of my eyes,Tricky,36564,52450,electro,-1,-1,-1,-1,-1,0
544,Ready to love,Tuck & Patti,825186,164354,jazz,-1,-1,-1,-1,-1,0
545,Electric storm,U2,333961,784168,rock,-1,-1,-1,-1,-1,0
546,New years day,U2,36944,643626,rock,913,239,760,-1,-1,1
547,Vertigo,U2,811380,871440,rock,446,287,734,1297,378,1
548,Where the streets have no name,U2,273419,610274,rock,652,152,1586,499,437,1
549,Burn,Usher,778888,507881,randb,551,32,1778,92,1785,1
550,Caught up,Usher,717894,432113,randb,550,3994,92,17,1790,1
551,Beside you,Van Morrison,3099,467093,folk,508,207,206,3304,1316,1
552,Blade runner blues,Vangelis,631527,1107,soundtrack,1394,1971,1137,2117,-1,1
553,Hymn,Vangelis,961379,562757,soundtrack,737,1136,-1,-1,-1,1
554,Love theme,cinema,815741,38589,pop,-1,-1,-1,-1,-1,0
555,Sunday morning,The Velvet Underground,946441,338012,rock,262,79,708,294,511,1
556,Bitter sweet symphony,The Verve,816483,522527,pop,78,533,586,446,1708,1
557,YMCA,Village People,980129,990386,rock,176,168,-1,-1,-1,1
558,Fantasiestucke op 12,Robert Schumann,697994,8084,classical,-1,-1,-1,-1,-1,0
559,Blister in the sun,Violent Femmes,367103,718445,rock,914,4004,556,247,360,1
560,Cherry pie,Warrant,967808,888572,metal,242,522,803,-1,-1,1
561,Infant Eyes,Wayne Shorter,164671,181615,jazz,2908,3869,624,-1,-1,1
562,I'm your man,Wham!,973100,984808,pop,-1,-1,-1,-1,-1,0
563,La dispute,Yann Tiersen,143637,228027,soundtrack,2199,703,1971,1137,3709,1
564,Capri calling,Yello,216146,63095,electro,-1,-1,-1,-1,-1,0
565,Don't cry for pain,Ana Johnsson,102987,911763,pop,2980,567,1574,-1,-1,1
566,Glorious,Andreas Johnson,822848,845599,pop,-1,-1,-1,-1,-1,0
567,Down the river to pray,Alison Krauss,890328,241655,soundtrack,-1,-1,-1,-1,-1,0
568,Maria,Ricky Martin,833092,997883,latin,263,1571,59,-1,-1,1
569,Gimme some loving,The Spencer Davis Group,725199,806107,rock,2427,440,-1,-1,-1,1
570,Dirty little secret,All American Rejects,507373,917246,rock,3078,1887,658,1890,74,1
571,But beautiful,Barbra Streisand,987180,121267,vocal pop,1998,13,-1,-1,-1,1
572,Because of you,Kelly Clarkson,36666,489530,pop,282,2347,3413,132,18,1
573,Annie waits,Ben Folds,153741,702986,rock,1551,-1,-1,-1,-1,1
574,Suds ans soda,dEUS,567441,904522,rock,-1,-1,-1,-1,-1,0
575,Dani California,Red Hot Chili Peppers,251569,940865,rock,914,595,856,929,287,1
576,Baila morena,Zucchero,74128,43079,soundtrack,-1,-1,-1,-1,-1,0
577,Don't bother,Shakira,205636,668548,pop,2347,827,18,801,165,1
578,Lonely day,System of a Down,32076,804468,rock,2642,2385,2386,777,1707,1
579,Love me,Obie Trice,24848,422286,hip hop,-1,-1,-1,-1,-1,0
580,Stickwitu,The Pussycat Dolls,757709,372049,pop,587,1405,165,96,3994,1
581,I don't want to miss a thing,Aerosmith,81093,698015,rock,499,652,1676,181,299,1
582,Chop suey !,System of a Down,156553,994654,metal,1655,2642,2385,929,4032,1
583,Talk,Coldplay,244131,687842,rock,557,586,1719,78,640,1
584,My boo,Usher,730212,311964,randb,550,4025,165,32,1774,1
585,Somewhere only we know,Keane,149576,701344,rock,136,533,557,287,78,1
586,We belong together,Mariah Carey,705463,550738,pop,1785,581,277,3994,1790,1
587,Nothing else matter,Metallica,163978,775881,metal,1687,770,1862,1649,3182,1
588,Jenny was a friend of mine,The Killers,70833,782287,rock,2286,3051,3240,3679,914,1
589,Heartbreaker,P!nk,4655,733634,pop,3998,-1,-1,-1,-1,1
590,You know you're right,Nirvana,89767,932783,rock,2158,1360,1674,475,1655,1
591,Come lie down with me (and sing my song),Elf Power,85446,230504,rock,-1,-1,-1,-1,-1,0
592,Disconnected,Epidemic,40100,595941,rock,-1,-1,-1,-1,-1,0
593,So far away,Staind,3599,718724,metal,869,2118,2223,1,2187,1
594,Are you gonna be my girl,Jet,676520,893265,rock,914,287,2286,3051,1838,1
595,Symphony No.3 mvt No.2,Henryk Mikolaj G,200150,146404,classical,-1,-1,-1,-1,-1,0
596,Playground,Viktor Krauss,585701,246698,jazz,-1,-1,-1,-1,-1,0
597,I swear,John Michael Montgomery,333426,462408,country,-1,-1,-1,-1,-1,0
598,King of silence,Cibo Matto,284405,522298,pop,-1,-1,-1,-1,-1,0
599,Crazy jealous,Luther Allison,292049,687834,blues,-1,-1,-1,-1,-1,0
600,Playing with my friends,B.B. King,280002,636536,blues,-1,-1,-1,-1,-1,0
601,Call on me,KeKe Wyatt,150630,477936,randb,2268,1781,-1,-1,-1,1
602,Why,Rude,394658,486715,soundtrack,-1,-1,-1,-1,-1,0
603,I a rebel soul,Aswad,461704,499009,reggae,1622,-1,-1,-1,-1,1
604,Are we a warrior,Ijahman Levi,506702,476073,reggae,-1,-1,-1,-1,-1,0
605,Le pas du chat noir,Anouar Brahem,166269,225877,world,1611,-1,-1,-1,-1,1
606,Deep as love,Tord Gustavsen,613213,31331,jazz,-1,-1,-1,-1,-1,0
607,Snow,Sono,105175,34010,electro,-1,-1,-1,-1,-1,0
608,Sawdust in the blood,Rob Zombie,130142,628407,metal,-1,-1,-1,-1,-1,0
609,Genesis,Jorma Kaukonen,177833,305172,country,2051,-1,-1,-1,-1,1
610,Variations on the canon by johann pachelbel,George Winston,920384,300096,vocal pop,-1,-1,-1,-1,-1,0
611,Shuddershell,The Mayfield Four,53296,831866,rock,-1,-1,-1,-1,-1,0
612,Collide,Howie Day,267184,420057,pop,1736,800,1740,1549,3287,1
613,The world at large,Modest Mouse,265048,341350,rock,1551,4041,1552,3066,2510,1
614,Sleepthru,Simon Fisher Turner,526627,116667,electro,-1,-1,-1,-1,-1,0
615,First st blues,Mick Harvey,40083,189230,rock,-1,-1,-1,-1,-1,0
616,16 days,Lori Carson,235457,108265,country,742,-1,-1,-1,-1,1
617,Tie up my hands,Starsailor,119204,400450,rock,3200,641,557,586,779,1
618,Questions in a world of blue,Julee Cruise,218832,28097,soundtrack,1673,736,2515,505,-1,1
619,Isn't she lovely ?,John Stoddart,836364,13430,randb,-1,-1,-1,-1,-1,0
620,Brahms' lullaby,Brian Culbertson,972814,84861,jazz,-1,-1,-1,-1,-1,0
